|||Sütunlar|
||0452101. (Doğal Gaz)|0.9486|
||0722001. (Benzin)|4.8913|
||0830009. (İnternet Ücreti)|58.5834|
|10-Ekim|0441001. (Su Faturası)|3.4149|
||0451001. (Elektrik Ücreti)|0.3585|
||0452101. (Doğal Gaz)|0.9487|
||0722001. (Benzin)|4.809|
||0830009. (İnternet Ücreti)|58.5834|
|11-Kasım|0441001. (Su Faturası)|3.4149|
||0451001. (Elektrik Ücreti)|0.3585|
||0452101. (Doğal Gaz)|0.9487|
||0722001. (Benzin)|4.8043|
||0830009. (İnternet Ücreti)|58.5834|
|12-Aralık|0441001. (Su Faturası)|3.4149|
||0451001. (Elektrik Ücreti)|0.3585|
||0452101. (Doğal Gaz)|0.9487|
||0722001. (Benzin)|4.8787|
||0830009. (İnternet Ücreti)|58.5834|
2014|01-Ocak|0441001. (Su Faturası)|3.4663|
||0451001. (Elektrik Ücreti)|0.3577|
||0452101. (Doğal Gaz)|0.9487|
||0722001. (Benzin)|4.9904|
||0830009. (İnternet Ücreti)|68.7486|
|02-Şubat|0441001. (Su Faturası)|3.4663|
||0451001. (Elektrik Ücreti)|0.3577|
||0452101. (Doğal Gaz)|0.9489|
||0722001. (Benzin)|5.0933|
||0830009. (İnternet Ücreti)|68.7486|
|03-Mart|0441001. (Su Faturası)|3.4663|
||0451001. (Elektrik Ücreti)|0.3577|
||0452101. (Doğal Gaz)|0.949|
||0722001. (Benzin)|5.0893|
||0830009. (İnternet Ücreti)|68.7486|
|04-Nisan|0441001. (Su Faturası)|3.4663|
||0451001. (Elektrik Ücreti)|0.3588|
||0452101. (Doğal Gaz)|0.949|
||0722001. (Benzin)|5.0375|
||0830009. (İnternet Ücreti)|68.7486|
|05-Mayıs|0441001. (Su Faturası)|3.6096|
||0451001. (Elektrik Ücreti)|0.3588|
||0452101. (Doğal Gaz)|0.9489|
||0722001. (Benzin)|4.9876|
||0830009. (İnternet Ücreti)|68.7486|
|06-Haziran|0441001. (Su Faturası)|3.6096|
||0451001. (Elektrik Ücreti)|0.3588|
||0452101. (Doğal Gaz)|0.9488|
||0722001. (Benzin)|5.0691|
||0830009. (İnternet Ücreti)|68.7486|
|07-Temmuz|0441001. (Su Faturası)|3.9444|
||0451001. (Elektrik Ücreti)|0.3589|
||0452101. (Doğal Gaz)|0.9488|
||0722001. (Benzin)|5.0861|
||0830009. (İnternet Ücreti)|68.7486|
|08-Ağustos|0441001. (Su Faturası)|3.9444|
||0451001. (Elektrik Ücreti)|0.3589|
||0452101. (Doğal Gaz)|0.9489|
||0722001. (Benzin)|4.9914|
||0830009. (İnternet Ücreti)|68.7486|
|09-Eylül|0441001. (Su Faturası)|3.9444|
||0451001. (Elektrik Ücreti)|0.3589|
||0452101. (Doğal Gaz)|0.9489|
||0722001. (Benzin)|4.9479|
||0830009. (İnternet Ücreti)|68.7486|
|10-Ekim|0441001. (Su Faturası)|3.9444|
||0451001. (Elektrik Ücreti)|0.3913|
||0452101. (Doğal Gaz)|1.1087|
||0722001. (Benzin)|4.8236|
||0830009. (İnternet Ücreti)|68.7486|
|11-Kasım|0441001. (Su Faturası)|3.9444|
||0451001. (Elektrik Ücreti)|0.3913|
||0452101. (Doğal Gaz)|1.1094|
||0722001. (Benzin)|4.6722|
||0830009. (İnternet Ücreti)|68.7486|
|12-Aralık|0441001. (Su Faturası)|3.9444|
||0451001. (Elektrik Ücreti)|0.3913|
||0452101. (Doğal Gaz)|1.1097|
||0722001. (Benzin)|4.3482|
||0830009. (İnternet Ücreti)|68.7486|
2015|01-Ocak|0441001. (Su Faturası)|3.9644|
||0451001. (Elektrik Ücreti)|0.3907|
||0452101. (Doğal Gaz)|1.1094|
||0722001. (Benzin)|4.1575|
||0830009. (İnternet Ücreti)|75.0485|
|02-Şubat|0441001. (Su Faturası)|3.9644|
||0451001. (Elektrik Ücreti)|0.3907|
||0452101. (Doğal Gaz)|1.1087|
||0722001. (Benzin)|4.3537|
||0830009. (İnternet Ücreti)|75.0485|
|03-Mart|0441001. (Su Faturası)|3.9644|
||0451001. (Elektrik Ücreti)|0.3907|
||0452101. (Doğal Gaz)|1.109|
||0722001. (Benzin)|4.4353|
||0830009. (İnternet Ücreti)|75.0485|
|04-Nisan|0441001. (Su Faturası)|3.9644|
||0451001. (Elektrik Ücreti)|0.3904|
||0452101. (Doğal Gaz)|1.11|
||0722001. (Benzin)|4.5193|
||0830009. (İnternet Ücreti)|75.0485|
|05-Mayıs|0441001. (Su Faturası)|3.9644|
||0451001. (Elektrik Ücreti)|0.3904|
||0452101. (Doğal Gaz)|1.1108|
||0722001. (Benzin)|4.713|
||0830009. (İnternet Ücreti)|75.0485|
|06-Haziran|0441001. (Su Faturası)|3.9644|
||0451001. (Elektrik Ücreti)|0.3904|
||0452101. (Doğal Gaz)|1.112|
||0722001. (Benzin)|4.7994|
||0830009. (İnternet Ücreti)|75.0485|
|07-Temmuz|0441001. (Su Faturası)|3.9644|
||0451001. (Elektrik Ücreti)|0.3906|
||0452101. (Doğal Gaz)|1.1129|
||0722001. (Benzin)|4.7371|
||0830009. (İnternet Ücreti)|75.0485|
|08-Ağustos|0441001. (Su Faturası)|3.9644|
||0451001. (Elektrik Ücreti)|0.3906|
||0452101. (Doğal Gaz)|1.1131|
||0722001. (Benzin)|4.5564|
||0830009. (İnternet Ücreti)|75.0485|
|09-Eylül|0441001. (Su Faturası)|3.9644|
||0451001. (Elektrik Ücreti)|0.3906|
||0452101. (Doğal Gaz)|1.1129|
||0722001. (Benzin)|4.5247|
||0830009. (İnternet Ücreti)|75.0485|
|10-Ekim|0441001. (Su Faturası)|3.9644|
||0451001. (Elektrik Ücreti)|0.3903|
||0452101. (Doğal Gaz)|1.1137|
||0722001. (Benzin)|4.4511|
||0830009. (İnternet Ücreti)|75.4412|
|11-Kasım|0441001. (Su Faturası)|3.9644|
||0451001. (Elektrik Ücreti)|0.3903|
||0452101. (Doğal Gaz)|1.115|
||0722001. (Benzin)|4.3633|
||0830009. (İnternet Ücreti)|75.4412|
|12-Aralık|0441001. (Su Faturası)|3.9644|
||0451001. (Elektrik Ücreti)|0.3903|
||0452101. (Doğal Gaz)|1.1148|
||0722001. (Benzin)|4.3207|
||0830009. (İnternet Ücreti)|75.4412|
2016|01-Ocak|0441001. (Su Faturası)|4.1588|
||0451001. (Elektrik Ücreti)|0.4117|
||0452101. (Doğal Gaz)|1.1136|
||0722001. (Benzin)|4.26|
||0830009. (İnternet Ücreti)|76.0468|
|02-Şubat|0441001. (Su Faturası)|4.1588|
||0451001. (Elektrik Ücreti)|0.4117|
||0452101. (Doğal Gaz)|1.1136|
||0722001. (Benzin)|4.1147|
||0830009. (İnternet Ücreti)|76.0468|
|03-Mart|0441001. (Su Faturası)|4.1588|
||0451001. (Elektrik Ücreti)|0.4117|
||0452101. (Doğal Gaz)|1.1289|
||0722001. (Benzin)|4.2688|
||0830009. (İnternet Ücreti)|76.0468|
|04-Nisan|0441001. (Su Faturası)|4.1588|
||0451001. (Elektrik Ücreti)|0.4123|
||0452101. (Doğal Gaz)|1.144|
||0722001. (Benzin)|4.361|
||0830009. (İnternet Ücreti)|76.0468|
|05-Mayıs|0441001. (Su Faturası)|4.1588|
||0451001. (Elektrik Ücreti)|0.4123|
||0452101. (Doğal Gaz)|1.1442|
||0722001. (Benzin)|4.4885|
||0830009. (İnternet Ücreti)|76.0468|
|06-Haziran|0441001. (Su Faturası)|4.1588|
||0451001. (Elektrik Ücreti)|0.4123|
||0452101. (Doğal Gaz)|1.145|
||0722001. (Benzin)|4.5093|
||0830009. (İnternet Ücreti)|76.0468|
|07-Temmuz|0441001. (Su Faturası)|4.1588|
||0451001. (Elektrik Ücreti)|0.4124|
||0452101. (Doğal Gaz)|1.1468|
||0722001. (Benzin)|4.3784|
||0830009. (İnternet Ücreti)|81.7459|
|08-Ağustos|0441001. (Su Faturası)|4.1588|
||0451001. (Elektrik Ücreti)|0.4124|
||0452101. (Doğal Gaz)|1.1472|
||0722001. (Benzin)|4.3971|
||0830009. (İnternet Ücreti)|81.7459|
|09-Eylül|0441001. (Su Faturası)|4.1588|
||0451001. (Elektrik Ücreti)|0.4124|
||0452101. (Doğal Gaz)|1.1473|
||0722001. (Benzin)|4.6658|
||0830009. (İnternet Ücreti)|81.7459|
|10-Ekim|0441001. (Su Faturası)|4.1588|
||0451001. (Elektrik Ücreti)|0.4124|
||0452101. (Doğal Gaz)|1.0475|
||0722001. (Benzin)|4.8396|
||0830009. (İnternet Ücreti)|81.7459|
|11-Kasım|0441001. (Su Faturası)|4.1588|
||0451001. (Elektrik Ücreti)|0.4124|
||0452101. (Doğal Gaz)|1.0476|
||0722001. (Benzin)|4.8391|
||0830009. (İnternet Ücreti)|81.7459|
|12-Aralık|0441001. (Su Faturası)|4.1588|
||0451001. (Elektrik Ücreti)|0.4124|
||0452101. (Doğal Gaz)|1.0483|
||0722001. (Benzin)|5.1045|
||0830009. (İnternet Ücreti)|81.7459|
2017|01-Ocak|0441001. (Su Faturası)|4.5568|
||0451001. (Elektrik Ücreti)|0.4118|
||0452101. (Doğal Gaz)|1.0512|
||0722001. (Benzin)|5.3292|
||0830009. (İnternet Ücreti)|54.1051|
|02-Şubat|0441001. (Su Faturası)|4.5568|
||0451001. (Elektrik Ücreti)|0.4118|
||0452101. (Doğal Gaz)|1.0549|
||0722001. (Benzin)|5.3509|
||0830009. (İnternet Ücreti)|54.1051|
|03-Mart|0441001. (Su Faturası)|4.5568|
||0451001. (Elektrik Ücreti)|0.4118|
||0452101. (Doğal Gaz)|1.0599|
||0722001. (Benzin)|5.1988|
||0830009. (İnternet Ücreti)|54.1051|
|04-Nisan|0441001. (Su Faturası)|4.5568|
||0451001. (Elektrik Ücreti)|0.4118|
||0452101. (Doğal Gaz)|1.0616|
||0722001. (Benzin)|5.3128|
||0830009. (İnternet Ücreti)|54.1051|
|05-Mayıs|0441001. (Su Faturası)|4.5568|
||0451001. (Elektrik Ücreti)|0.4118|
||0452101. (Doğal Gaz)|1.063|
||0722001. (Benzin)|5.1485|
||0830009. (İnternet Ücreti)|54.1051|
|06-Haziran|0441001. (Su Faturası)|4.5568|
||0451001. (Elektrik Ücreti)|0.4118|
||0452101. (Doğal Gaz)|1.064|
||0722001. (Benzin)|5.034|
||0830009. (İnternet Ücreti)|54.1051|
|07-Temmuz|0441001. (Su Faturası)|4.7728|
||0451001. (Elektrik Ücreti)|0.4118|
||0452101. (Doğal Gaz)|1.0647|
||0722001. (Benzin)|5.0744|
||0830009. (İnternet Ücreti)|54.1051|
|08-Ağustos|0441001. (Su Faturası)|4.7728|
||0451001. (Elektrik Ücreti)|0.4118|
||0452101. (Doğal Gaz)|1.0648|
||0722001. (Benzin)|5.2021|
||0830009. (İnternet Ücreti)|54.1051|
|09-Eylül|0441001. (Su Faturası)|4.7728|
||0451001. (Elektrik Ücreti)|0.4118|
||0452101. (Doğal Gaz)|1.0658|
||0722001. (Benzin)|5.277|
||0830009. (İnternet Ücreti)|54.1051|
|10-Ekim|0441001. (Su Faturası)|4.7728|
||0451001. (Elektrik Ücreti)|0.412|
||0452101. (Doğal Gaz)|1.1601|
||0722001. (Benzin)|5.3136|
||0830009. (İnternet Ücreti)|54.1051|
|11-Kasım|0441001. (Su Faturası)|4.7728|
||0451001. (Elektrik Ücreti)|0.412|
||0452101. (Doğal Gaz)|1.1616|
||0722001. (Benzin)|5.6026|
||0830009. (İnternet Ücreti)|54.1051|
|12-Aralık|0441001. (Su Faturası)|4.7728|
||0451001. (Elektrik Ücreti)|0.412|
||0452101. (Doğal Gaz)|1.164|
||0722001. (Benzin)|5.6049|
||0830009. (İnternet Ücreti)|54.1051|
2018|01-Ocak|0441001. (Su Faturası)|5.2664|
||0451001. (Elektrik Ücreti)|0.4482|
||0452101. (Doğal Gaz)|1.17|
||0722001. (Benzin)|5.683|
||0830009. (İnternet Ücreti)|47.8751|
|02-Şubat|0441001. (Su Faturası)|5.2664|
||0451001. (Elektrik Ücreti)|0.4482|
||0452101. (Doğal Gaz)|1.1717|
||0722001. (Benzin)|5.663|
||0830009. (İnternet Ücreti)|47.8751|
|03-Mart|0441001. (Su Faturası)|5.2664|
||0451001. (Elektrik Ücreti)|0.4482|
||0452101. (Doğal Gaz)|1.1742|
||0722001. (Benzin)|5.7477|
||0830009. (İnternet Ücreti)|47.8751|
|04-Nisan|0441001. (Su Faturası)|5.2664|
||0451001. (Elektrik Ücreti)|0.4612|
||0452101. (Doğal Gaz)|1.176|
||0722001. (Benzin)|6.0389|
||0830009. (İnternet Ücreti)|47.8751|
|05-Mayıs|0441001. (Su Faturası)|5.2664|
||0451001. (Elektrik Ücreti)|0.4612|
||0452101. (Doğal Gaz)|1.1784|
||0722001. (Benzin)|6.1862|
||0830009. (İnternet Ücreti)|47.8751|
|06-Haziran|0441001. (Su Faturası)|5.2664|
||0451001. (Elektrik Ücreti)|0.4612|
||0452101. (Doğal Gaz)|1.1807|
||0722001. (Benzin)|6.2657|
||0830009. (İnternet Ücreti)|63.3241|
|07-Temmuz|0441001. (Su Faturası)|5.2664|
||0451001. (Elektrik Ücreti)|0.4612|
||0452101. (Doğal Gaz)|1.1873|
||0722001. (Benzin)|6.2657|
||0830009. (İnternet Ücreti)|65.2728|
|08-Ağustos|0441001. (Su Faturası)|5.5148|
||0451001. (Elektrik Ücreti)|0.5027|
||0452101. (Doğal Gaz)|1.2751|
||0722001. (Benzin)|6.5763|
||0830009. (İnternet Ücreti)|65.2728|
|09-Eylül|0441001. (Su Faturası)|5.5148|
||0451001. (Elektrik Ücreti)|0.5479|
||0452101. (Doğal Gaz)|1.365|
||0722001. (Benzin)|6.9118|
||0830009. (İnternet Ücreti)|65.2728|
|10-Ekim|0441001. (Su Faturası)|5.5148|
||0451001. (Elektrik Ücreti)|0.5972|
||0452101. (Doğal Gaz)|1.4675|
||0722001. (Benzin)|6.9773|
||0830009. (İnternet Ücreti)|65.2728|
|11-Kasım|0441001. (Su Faturası)|5.5148|
||0451001. (Elektrik Ücreti)|0.5972|
||0452101. (Doğal Gaz)|1.4847|
||0722001. (Benzin)|6.5994|
||0830009. (İnternet Ücreti)|55.3841|
|12-Aralık|0441001. (Su Faturası)|5.5148|
||0451001. (Elektrik Ücreti)|0.5972|
||0452101. (Doğal Gaz)|1.4925|
||0722001. (Benzin)|6.1229|
||0830009. (İnternet Ücreti)|55.3841|
2019|01-Ocak|0441001. (Su Faturası)|5.5848|
||0451001. (Elektrik Ücreti)|0.5375|
||0452101. (Doğal Gaz)|1.3715|
||0722001. (Benzin)|6.1205|
||0830009. (İnternet Ücreti)|55.0434|
|02-Şubat|0441001. (Su Faturası)|5.5848|
||0451001. (Elektrik Ücreti)|0.5375|
||0452101. (Doğal Gaz)|1.3703|
||0722001. (Benzin)|6.2397|
||0830009. (İnternet Ücreti)|55.6648|
|03-Mart|0441001. (Su Faturası)|5.5848|
||0451001. (Elektrik Ücreti)|0.5375|
||0452101. (Doğal Gaz)|1.3734|
||0722001. (Benzin)|6.6288|
||0830009. (İnternet Ücreti)|55.9174|
|04-Nisan|0441001. (Su Faturası)|5.5848|
||0451001. (Elektrik Ücreti)|0.5375|
||0452101. (Doğal Gaz)|1.3739|
||0722001. (Benzin)|7.0403|
||0830009. (İnternet Ücreti)|55.7981|
|05-Mayıs|0441001. (Su Faturası)|5.5848|
||0451001. (Elektrik Ücreti)|0.5375|
||0452101. (Doğal Gaz)|1.3769|
||0722001. (Benzin)|7.1214|
||0830009. (İnternet Ücreti)|56.3973|
|06-Haziran|0441001. (Su Faturası)|5.5848|
||0451001. (Elektrik Ücreti)|0.5375|
||0452101. (Doğal Gaz)|1.3997|
||0722001. (Benzin)|6.9223|
||0830009. (İnternet Ücreti)|57.281|
|07-Temmuz|0441001. (Su Faturası)|5.0664|
||0451001. (Elektrik Ücreti)|0.6181|
||0452101. (Doğal Gaz)|1.4028|
||0722001. (Benzin)|7.0576|
||0830009. (İnternet Ücreti)|56.9151|
|08-Ağustos|0441001. (Su Faturası)|5.0664|
||0451001. (Elektrik Ücreti)|0.6181|
||0452101. (Doğal Gaz)|1.6039|
||0722001. (Benzin)|6.7655|
||0830009. (İnternet Ücreti)|57.3943|
|09-Eylül|0441001. (Su Faturası)|5.0664|
||0451001. (Elektrik Ücreti)|0.6181|
||0452101. (Doğal Gaz)|1.8341|
||0722001. (Benzin)|6.9578|
||0830009. (İnternet Ücreti)|57.8226|
|10-Ekim|0441001. (Su Faturası)|5.0664|
||0451001. (Elektrik Ücreti)|0.7102|
||0452101. (Doğal Gaz)|1.8369|
||0722001. (Benzin)|6.9414|
||0830009. (İnternet Ücreti)|58.4221|
|11-Kasım|0441001. (Su Faturası)|5.0664|
||0451001. (Elektrik Ücreti)|0.7102|
||0452101. (Doğal Gaz)|1.8402|
||0722001. (Benzin)|6.9414|
||0830009. (İnternet Ücreti)|58.844|
|12-Aralık|0441001. (Su Faturası)|5.0664|
||0451001. (Elektrik Ücreti)|0.7102|
||0452101. (Doğal Gaz)|1.8469|
||0722001. (Benzin)|6.9867|
||0830009. (İnternet Ücreti)|59.2039|
2020|01-Ocak|0441001. (Su Faturası)|5.8484|
||0451001. (Elektrik Ücreti)|0.7102|
||0452101. (Doğal Gaz)|1.8482|
||0722001. (Benzin)|7.0811|
||0830009. (İnternet Ücreti)|58.8981|
|02-Şubat|0441001. (Su Faturası)|5.8484|
||0451001. (Elektrik Ücreti)|0.7102|
||0452101. (Doğal Gaz)|1.8508|
||0722001. (Benzin)|6.8263|
||0830009. (İnternet Ücreti)|59.4834|
|03-Mart|0441001. (Su Faturası)|5.8484|
||0451001. (Elektrik Ücreti)|0.7102|
||0452101. (Doğal Gaz)|1.8554|
||0722001. (Benzin)|5.8622|
||0830009. (İnternet Ücreti)|59.7204|
|04-Nisan|0441001. (Su Faturası)|5.8484|
||0451001. (Elektrik Ücreti)|0.7102|
||0452101. (Doğal Gaz)|1.8567|
||0722001. (Benzin)|5.2671|
||0830009. (İnternet Ücreti)|60.3592|
|05-Mayıs|0441001. (Su Faturası)|5.8484|
||0451001. (Elektrik Ücreti)|0.7102|
||0452101. (Doğal Gaz)|1.8587|
||0722001. (Benzin)|5.7679|
||0830009. (İnternet Ücreti)|61.0592|
|06-Haziran|0441001. (Su Faturası)|5.8484|
||0451001. (Elektrik Ücreti)|0.7102|
||0452101. (Doğal Gaz)|1.8617|
||0722001. (Benzin)|6.1699|
||0830009. (İnternet Ücreti)|61.4687|
|07-Temmuz|0441001. (Su Faturası)|5.8484|
||0451001. (Elektrik Ücreti)|0.7102|
||0452101. (Doğal Gaz)|1.8832|
||0722001. (Benzin)|6.4275|
||0830009. (İnternet Ücreti)|61.8042|
|08-Ağustos|0441001. (Su Faturası)|5.8484|
||0451001. (Elektrik Ücreti)|0.7102|
||0452101. (Doğal Gaz)|1.8875|
||0722001. (Benzin)|6.6314|
||0830009. (İnternet Ücreti)|62.3433|
|09-Eylül|0441001. (Su Faturası)|6.4856|
||0451001. (Elektrik Ücreti)|0.7102|
||0452101. (Doğal Gaz)|1.8897|
||0722001. (Benzin)|6.7753|
||0830009. (İnternet Ücreti)|63.305|
|10-Ekim|0441001. (Su Faturası)|6.4856|
||0451001. (Elektrik Ücreti)|0.7511|
||0452101. (Doğal Gaz)|1.8913|
||0722001. (Benzin)|6.8488|
||0830009. (İnternet Ücreti)|64.5152|
|11-Kasım|0441001. (Su Faturası)|6.4856|
||0451001. (Elektrik Ücreti)|0.7511|
||0452101. (Doğal Gaz)|1.8949|
||0722001. (Benzin)|6.8424|
||0830009. (İnternet Ücreti)|65.0576|
|12-Aralık|0441001. (Su Faturası)|6.4856|
||0451001. (Elektrik Ücreti)|0.7511|
||0452101. (Doğal Gaz)|1.901|
||0722001. (Benzin)|7.2177|
||0830009. (İnternet Ücreti)|66.0217|
2021|01-Ocak|0441001. (Su Faturası)|7.4228|
||0451001. (Elektrik Ücreti)|0.7975|
||0452101. (Doğal Gaz)|1.9292|
||0722001. (Benzin)|7.3209|
||0830009. (İnternet Ücreti)|66.2986|
|02-Şubat|0441001. (Su Faturası)|7.4228|
||0451001. (Elektrik Ücreti)|0.7975|
||0452101. (Doğal Gaz)|1.9392|
||0722001. (Benzin)|7.3257|
||0830009. (İnternet Ücreti)|67.2231|
|03-Mart|0441001. (Su Faturası)|7.4228|
||0451001. (Elektrik Ücreti)|0.7975|
||0452101. (Doğal Gaz)|1.9713|
||0722001. (Benzin)|7.2588|
||0830009. (İnternet Ücreti)|67.8572|
|04-Nisan|0441001. (Su Faturası)|7.4228|
||0451001. (Elektrik Ücreti)|0.7975|
||0452101. (Doğal Gaz)|1.9903|
||0722001. (Benzin)|7.1619|
||0830009. (İnternet Ücreti)|68.5443|
|05-Mayıs|0441001. (Su Faturası)|7.4228|
||0451001. (Elektrik Ücreti)|0.7975|
||0452101. (Doğal Gaz)|2.0103|
||0722001. (Benzin)|7.4071|
||0830009. (İnternet Ücreti)|69.1365|
|06-Haziran|0441001. (Su Faturası)|7.4228|
||0451001. (Elektrik Ücreti)|0.7975|
||0452101. (Doğal Gaz)|2.0331|
||0722001. (Benzin)|7.8071|
||0830009. (İnternet Ücreti)|70.2197|
|07-Temmuz|0441001. (Su Faturası)|7.4228|
||0451001. (Elektrik Ücreti)|0.9172|
||0452101. (Doğal Gaz)|2.2251|
||0722001. (Benzin)|7.8071|
||0830009. (İnternet Ücreti)|71.385|
|08-Ağustos|0441001. (Su Faturası)|7.4228|
||0451001. (Elektrik Ücreti)|0.9172|
||0452101. (Doğal Gaz)|2.2337|
||0722001. (Benzin)|7.8071|
||0830009. (İnternet Ücreti)|71.7263|
|09-Eylül|0441001. (Su Faturası)|7.4228|
||0451001. (Elektrik Ücreti)|0.9172|
||0452101. (Doğal Gaz)|2.2418|
||0722001. (Benzin)|7.8071|
||0830009. (İnternet Ücreti)|73.1729|
|10-Ekim|0441001. (Su Faturası)|7.4228|
||0451001. (Elektrik Ücreti)|0.9172|
||0452101. (Doğal Gaz)|2.2469|
||0722001. (Benzin)|8.0127|
||0830009. (İnternet Ücreti)|73.7116|
|11-Kasım|0441001. (Su Faturası)|7.4228|
||0451001. (Elektrik Ücreti)|0.9172|
||0452101. (Doğal Gaz)|2.2527|
||0722001. (Benzin)|8.6936|
||0830009. (İnternet Ücreti)|74.596|
|12-Aralık|0441001. (Su Faturası)|7.4228|
||0451001. (Elektrik Ücreti)|0.9172|
||0452101. (Doğal Gaz)|2.2639|
||0722001. (Benzin)|10.7949|
||0830009. (İnternet Ücreti)|75.3537|
2022|01-Ocak|0441001. (Su Faturası)|8.8448|
||0451001. (Elektrik Ücreti)|1.5562|
||0452101. (Doğal Gaz)|2.7198|
||0722001. (Benzin)|13.7095|
||0830009. (İnternet Ücreti)|76.27|
|02-Şubat|0441001. (Su Faturası)|8.6666|
||0451001. (Elektrik Ücreti)|1.4809|
||0452101. (Doğal Gaz)|2.7874|
||0722001. (Benzin)|15.2458|
||0830009. (İnternet Ücreti)|77.5432|
|03-Mart|0441001. (Su Faturası)|10.8372|
||0451001. (Elektrik Ücreti)|1.3372|
||0452101. (Doğal Gaz)|2.8502|
||0722001. (Benzin)|19.0004|
||0830009. (İnternet Ücreti)|79.0905|
|04-Nisan|0441001. (Su Faturası)|11.57|
||0451001. (Elektrik Ücreti)|1.3372|
||0452101. (Doğal Gaz)|3.6486|
||0722001. (Benzin)|19.186|
||0830009. (İnternet Ücreti)|81.5053|
||||
